0,0,0
8.27643358593E-09,-1.349164286506E-08,0
0.000000132,-2.1473696999168E-07,0
6.6567247973091E-07,-1.08129678499422E-06,0
2.09611315494912E-06,-3.39878651183104E-06,0
5.09811258828125E-06,-8.2516129578125E-06,0
1.05303939592205E-05,-1.70133378907162E-05,0
1.9431111388336E-05,-3.13366850169516E-05,0
3.30131542350234E-05,-5.31432069477171E-05,0
5.26592293386582E-05,-8.46126287400911E-05,0
7.99167303E-05,-0.0001281719,0
0.0001164924,-0.0001864839,0
0.0001642468,-0.0002624359,0
0.0002251886,-0.0003591279,0
0.0003014688,-0.0004798605,0
0.0003953743,-0.0006281227,0
0.0005093221,-0.0008075792,0
0.0006458529,-0.0010220583,0
0.0008076242,-0.0012755385,0
0.0009974041,-0.0015721359,0
0.0012180643,-0.0019160909,0
0.0014725734,-0.0023117549,0
0.0017639896,-0.0027635773,0
0.0020954541,-0.0032760916,0
0.0024701835,-0.0038539021,0
0.002891463,-0.0045016705,0
0.0033626384,-0.005224102,0
0.0038871098,-0.0060259316,0
0.004468323,-0.0069119108,0
0.0051097631,-0.0078867938,0
0.0058149463,-0.0089553237,0
0.0065874127,-0.0101222192,0
0.0074307188,-0.0113921609,0
0.00834843,-0.0127697778,0
0.0093441127,-0.0142596344,0
0.0104213276,-0.0158662167,0
0.0115836212,-0.0175939198,0
0.0128345194,-0.0194470346,0
0.0141775192,-0.0214297348,0
0.015616082,-0.0235460647,0
0.0171536259,-0.0257999264,0
0.0187935188,-0.0281950675,0
0.020539071,-0.0307350696,0
0.0223935282,-0.0334233358,0
0.0243600647,-0.0362630796,0
0.0264417763,-0.0392573137,0
0.0286416738,-0.0424088388,0
0.0309626762,-0.045720233,0
0.0334076043,-0.0491938417,0
0.0359791745,-0.0528317672,0
0.0386799922,-0.0566358594,0
0.0415125462,-0.0606077064,0
0.0444792027,-0.0647486257,0
0.0475821995,-0.0690596557,0
0.0508236406,-0.0735415475,0
0.054205491,-0.0781947576,0
0.0577295714,-0.0830194406,0
0.0613975534,-0.0880154423,0
0.065210955,-0.093182294,0
0.0691711359,-0.0985192064,0
0.0732792936,-0.1040250647,0
0.0775364592,-0.1096984237,0
0.0819434941,-0.1155375041,0
0.086501086,-0.1215401887,0
0.0912097466,-0.1277040198,0
0.0960698079,-0.1340261965,0
0.1010814203,-0.1405035735,0
0.1062445501,-0.1471326597,0
0.1115589777,-0.1539096177,0
0.1170242957,-0.1608302649,0
0.122639908,-0.1678900734,0
0.128405029,-0.1750841724,0
0.1343186824,-0.1824073505,0
0.1403797015,-0.1898540586,0
0.1465867293,-0.1974184139,0
0.1529382189,-0.205094205,0
0.1594324347,-0.2128748964,0
0.1660674532,-0.2207536359,0
0.1728411653,-0.2287232608,0
0.1797512781,-0.2367763063,0
0.1867953177,-0.2449050141,0
0.1939706318,-0.2531013419,0
0.2012743936,-0.2613569744,0
0.2087036055,-0.2696633344,0
0.2162551035,-0.278011595,0
0.2239255619,-0.2863926932,0
0.2317114987,-0.2947973443,0
0.2396092813,-0.3032160565,0
0.2476151329,-0.3116391478,0
0.2557251395,-0.3200567627,0
0.2639352565,-0.3284588907,0
0.2722413173,-0.3368353855,0
0.2806390414,-0.3451759853,0
0.289124043,-0.3534703343,0
0.2976918408,-0.3617080049,0
0.3063378681,-0.3698785216,0
0.3150574831,-0.3779713856,0
0.32384598,-0.3859761005,0
0.3326986012,-0.3938821995,0
0.3416105493,-0.4016792734,0
0.350577,-0.409357,0
0.359593116,-0.4169051746,0
0.3686540609,-0.4243137419,0
0.3777550141,-0.4315728288,0
0.3868911863,-0.438672779,0
0.396058,-0.445604,0
0.4052504564,-0.4523577067,0
0.4144641121,-0.4589249561,0
0.4236944487,-0.4652972785,0
0.4329370301,-0.4714665342,0
0.4421875027,-0.4774249148,0
0.451441596,-0.4831649443,0
0.4606951228,-0.4886794803,0
0.4699439796,-0.493961715,0
0.4791841466,-0.4990051758,0
0.4884116881,-0.5038037265,0
0.4976227527,-0.5083515672,0
0.5068135736,-0.5126432352,0
0.5159804683,-0.5166736046,0
0.5251198392,-0.5204378872,0
0.5342281731,-0.5239316313,0
0.5433020418,-0.5271507224,0
0.5523381018,-0.530091382,0
0.561333094,-0.5327501673,0
0.5702838442,-0.53512397,0
0.5791872623,-0.5372100157,0
0.5880403424,-0.5390058621,0
0.5968401626,-0.540509398,0
0.6055838847,-0.5417188411,0
0.6142687536,-0.5426327366,0
0.6228920974,-0.5432499549,0
0.6314513261,-0.543569689,0
0.6399439323,-0.5435914522,0
0.6483674894,-0.5433150753,0
0.6567196518,-0.5427407034,0
0.664998154,-0.5418687926,0
0.6732008096,-0.5407001065,0
0.6813255107,-0.5392357124,0
0.6893702274,-0.5374769774,0
0.697333006,-0.5354255637,0
0.7052119687,-0.5330834243,0
0.7130053123,-0.5304527979,0
0.7207113071,-0.5275362041,0
0.7283282955,-0.5243364377,0
0.735854691,-0.5208565629,0
0.7432889765,-0.5170999076,0
0.7506297032,-0.5130700567,0
0.7578754888,-0.5087708459,0
0.7650250162,-0.5042063544,0
0.7720770313,-0.4993808981,0
0.7790303419,-0.4942990215,0
0.7858838153,-0.4889654903,0
0.7926363767,-0.4833852828,0
0.799287007,-0.4775635819,0
0.8058347408,-0.4715057657,0
0.8122786641,-0.4652173984,0
0.818617912,-0.4587042212,0
0.8248516666,-0.4519721418,0
0.8309791541,-0.4450272243,0
0.8369996424,-0.4378756789,0
0.8429124385,-0.4305238505,0
0.8487168858,-0.4229782075,0
0.8544123608,-0.4152453302,0
0.8599982707,-0.4073318984,0
0.8654740498,-0.3992446793,0
0.8708391568,-0.3909905141,0
0.876093071,-0.3825763051,0
0.8812352893,-0.374009002,0
0.8862653226,-0.3652955877,0
0.891182692,-0.3564430636,0
0.8959869252,-0.3474584352,0
0.9006775528,-0.3383486964,0
0.9052541039,-0.3291208137,0
0.9097161025,-0.3197817104,0
0.9140630631,-0.3103382497,0
0.9182944861,-0.3007972175,0
0.922409,-0.291165,0
0.9264077599,-0.2814487958,0
0.9302893573,-0.2716547431,0
0.9340531994,-0.2617891632,0
0.9376986683,-0.2518582461,0
0.9412251225,-0.2418680499,0
0.9446318985,-0.2318245007,0
0.9479183115,-0.2217333928,0
0.9510836579,-0.2116003878,0
0.9541272158,-0.2014310154,0
0.9570482475,-0.1912306727,0
0.9598460004,-0.1810046248,0
0.9625197092,-0.1707580046,0
0.9650685969,-0.1604958134,0
0.9674918772,-0.1502229204,0
0.969788756,-0.1399440641,0
0.9719584329,-0.1296638518,0
0.9740001035,-0.1193867608,0
0.9759129608,-0.1091171387,0
0.9776961973,-0.098859204,0
0.9793490066,-0.0886170471,0
0.9808705859,-0.0783946313,0
0.9822601371,-0.0681957933,0
0.9835168692,-0.058024245,0
0.9846400005,-0.0478835741,0
0.9856287599,-0.0377772457,0
0.9864823893,-0.0277086036,0
0.9872001454,-0.0176808723,0
0.987781302,-0.0076971578,0
0.9882251515,0.0022395496,0
0.9885310073,0.0121263741,0
0.9886982056,0.0219605521,0
0.9887261073,0.0317394299,0
0.9886141002,0.0414604615,0
0.988361601,0.0511212061,0
0.9879680571,0.0607193252,0
0.9874329484,0.0702525805,0
0.98675579,0.0797188303,0
0.9859361332,0.0891160265,0
0.9849735681,0.0984422119,0
0.9838677251,0.1076955161,0
0.9826182774,0.1168741525,0
0.981224942,0.125976414,0
0.9796874822,0.1350006696,0
0.9780057094,0.14394536,0
0.9761794846,0.1528089934,0
0.9742087204,0.1615901412,0
0.9720933826,0.1702874329,0
0.9698334921,0.1788995519,0
0.9674291266,0.18742523,0
0.9648804219,0.1958632422,0
0.9621875739,0.2042124016,0
0.95935084,0.2124715535,0
0.9563705408,0.2206395694,0
0.9532470611,0.2287153416,0
0.949980852,0.236697776,0
0.946572432,0.2445857864,0
0.9430223881,0.2523782875,0
0.9393313775,0.2600741879,0
0.9355001288,0.267672383,0
0.9315294428,0.2751717476,0
0.9274201941,0.2825711285,0
0.923173332,0.2898693361,0
0.9187905529,0.2970648071,0
0.9142716184,0.304156924,0
0.9096183738,0.3111440159,0
0.904832072,0.3180246983,0
0.8999140404,0.3247975387,0
0.8948656804,0.3314610578,0
0.8896884667,0.3380137317,0
0.8843839456,0.3444539934,0
0.8789537349,0.3507802344,0
0.8733995223,0.3569908072,0
0.8677230642,0.3630840268,0
0.8619261847,0.3690581732,0
0.8560107741,0.3749114928,0
0.8499787877,0.3806422016,0
0.8438322442,0.3862484866,0
0.8375732243,0.3917285083,0
0.8312038693,0.3970804034,0
0.8247263789,0.4023022869,0
0.8181430101,0.4073922546,0
0.8114560755,0.4123483855,0
0.8046679407,0.4171687447,0
0.7977810235,0.4218513855,0
0.7907977911,0.4263943524,0
0.7837207587,0.4307956837,0
0.7765524869,0.4350534138,0
0.7692955804,0.4391655764,0
0.7619526851,0.4431302071,0
0.7545264863,0.446945346,0
0.7470197065,0.4506090405,0
0.7394351027,0.4541193485,0
0.7317754648,0.4574743406,0
0.7240436123,0.4606721032,0
0.7162423928,0.4637107415,0
0.7083746788,0.4665883822,0
0.7004433655,0.4693031762,0
0.6924513683,0.4718533017,0
0.6844016201,0.4742369667,0
0.6762970687,0.4764524124,0
0.6681406741,0.4784979153,0
0.6599354057,0.4803717906,0
0.6516842398,0.4820723947,0
0.6433901567,0.4835981282,0
0.6350561377,0.4849474384,0
0.6266851626,0.4861188223,0
0.6182802066,0.4871108292,0
0.6098442374,0.4879220632,0
0.6013802123,0.4885511863,0
0.5928910752,0.4889969208,0
0.5843797537,0.4892580517,0
0.5758491563,0.4893334297,0
0.5673021685,0.4892219731,0
0.558741651,0.488922671,0
0.5501704355,0.4884345852,0
0.5415913222,0.4877568526,0
0.5330070766,0.4868886877,0
0.5244204261,0.485829385,0
0.5158340573,0.4845783208,0
0.5072506124,0.4831349556,0
0.4986726861,0.4814988362,0
0.4901028226,0.4796695976,0
0.4815435121,0.477646965,0
0.472997188,0.4754307556,0
0.464466223,0.4730208807,0
0.4559529267,0.4704173469,0
0.4474595414,0.4676202582,0
0.4389882398,0.4646298173,0
0.4305411208,0.4614463273,0
0.4221202072,0.4580701928,0
0.4137274415,0.4545019213,0
0.4053646833,0.4507421246,0
0.3970330183,0.4467913838,0
0.388735501,0.4426507817,0
0.3804730418,0.4383211235,0
0.3722471434,0.4338034466,0
0.364059217,0.4290988963,0
0.3559105817,0.4242087264,0
0.3478024641,0.4191342998,0
0.3397359978,0.4138770885,0
0.3317122227,0.4084386742,0
0.3237320852,0.4028207485,0
0.3157964374,0.397025113,0
0.3079060372,0.3910536791,0
0.3000615479,0.3849084688,0
0.2922635383,0.3785916136,0
0.2845124825,0.3721053551,0
0.2768087602,0.3654520445,0
0.2691526564,0.358634142,0
0.2615443622,0.3516542166,0
0.2539839745,0.3445149456,0
0.246471497,0.3372191136,0
0.2390068401,0.329769612,0
0.231589822,0.3221694379,0
0.2242201692,0.3144216932,0
0.2168975173,0.3065295834,0
0.2096214118,0.2984964163,0
0.2023913096,0.2903256007,0
0.1952065795,0.2820206446,0
0.1880665042,0.2735851538,0
0.1809702813,0.2650228299,0
0.1739170247,0.2563374685,0
0.1669057667,0.2475329568,0
0.1599354598,0.2386132716,0
0.1530049782,0.2295824765,0
0.1461131206,0.2204447198,0
0.1392586118,0.2112042314,0
0.1324401057,0.2018653197,0
0.1256561876,0.1924323689,0
0.118905377,0.1829098357,0
0.1121861307,0.1733022452,0
0.1054968455,0.1636141881,0
0.098835862,0.1538503163,0
0.0922014675,0.1440153389,0
0.0855919002,0.1341140182,0
0.0790053527,0.1241511653,0
0.0724399761,0.1141316349,0
0.065893884,0.1040603212,0
0.0593651575,0.0939421523,0
0.0528518492,0.0837820852,0
0.0463519884,0.0735851003,0
0.0398635859,0.0633561953,0
0.0333846397,0.0531003799,0
0.0269131398,0.042822669,0
0.0204470745,0.0325280768,0
0.0139844362,0.0222216096,0
0.0075232273,0.0119082594,0
0.001061467,0.0015929966,0
-0.0054022788,-0.0087192348,0
-0.0118709961,-0.0190235347,0
-0.0183460493,-0.0293150317,0
-0.0248293029,-0.0395888978,0
-0.0313225869,-0.0498403462,0
-0.0378276953,-0.0600646334,0
-0.0443463844,-0.0702570609,0
-0.0508803718,-0.0804129764,0
-0.0574313343,-0.090527776,0
-0.0640009067,-0.1005969054,0
-0.0705906801,-0.1106158623,0
-0.0772022005,-0.1205801975,0
-0.0838369671,-0.1304855167,0
-0.0904964312,-0.1403274823,0
-0.0971819941,-0.1501018153,0
-0.103895006,-0.1598042962,0
-0.1106367646,-0.1694307674,0
-0.1174085133,-0.1789771344,0
-0.1242114402,-0.1884393674,0
-0.1310466764,-0.1978135031,0
-0.1379152949,-0.2070956454,0
-0.144818309,-0.216281968,0
-0.1517566714,-0.2253687147,0
-0.1587312724,-0.2343522015,0
-0.1657429393,-0.2432288174,0
-0.1727924351,-0.2519950259,0
-0.179880457,-0.2606473661,0
-0.187007636,-0.2691824536,0
-0.1941745354,-0.2775969819,0
-0.2013816501,-0.2858877229,0
-0.2086294059,-0.294051528,0
-0.2159181583,-0.3020853291,0
-0.2232481922,-0.3099861387,0
-0.230619721,-0.3177510509,0
-0.2380328862,-0.3253772419,0
-0.2454877569,-0.3328619703,0
-0.252984329,-0.3402025774,0
-0.2605225257,-0.3473964872,0
-0.2681021965,-0.354441207,0
-0.2757231174,-0.3613343267,0
-0.2833849909,-0.368073519,0
-0.2910874459,-0.3746565391,0
-0.2988300381,-0.3810812242,0
-0.3066122499,-0.3873454928,0
-0.3144334912,-0.3934473444,0
-0.3222930997,-0.3993848583,0
-0.3301903415,-0.4051561925,0
-0.3381244116,-0.4107595833,0
-0.3460944354,-0.416193343,0
-0.3540994687,-0.4214558594,0
-0.3621385,-0.4265455934,0
-0.3702104505,-0.4314610778,0
-0.3783141764,-0.4362009152,0
-0.3864484698,-0.4407637756,0
-0.3946120608,-0.4451483946,0
-0.4028036189,-0.4493535706,0
-0.4110221328,-0.4533785925,0
-0.4192653979,-0.4572215173,0
-0.427532294,-0.4608817492,0
-0.4358212644,-0.4643583213,0
-0.4441306986,-0.4676503254,0
-0.4524589323,-0.4707569127,0
-0.4608042491,-0.473677294,0
-0.469164881,-0.4764107405,0
-0.4775390095,-0.4789565836,0
-0.4859247667,-0.4813142159,0
-0.4943202365,-0.4834830912,0
-0.5027234557,-0.4854627249,0
-0.5111324154,-0.4872526944,0
-0.5195450619,-0.4888526394,0
-0.5279592983,-0.4902622621,0
-0.5363729859,-0.4914813277,0
-0.5447839454,-0.4925096641,0
-0.5531899585,-0.4933471628,0
-0.5615887693,-0.4939937787,0
-0.5699780858,-0.49444953,0
-0.5783555818,-0.494714499,0
-0.5867188977,-0.4947888317,0
-0.5950656429,-0.4946727381,0
-0.6033933972,-0.4943664919,0
-0.6116997123,-0.4938704311,0
-0.6199821138,-0.4931849575,0
-0.6282381026,-0.4923105367,0
-0.636465157,-0.4912476984,0
-0.6446607342,-0.4899970358,0
-0.6528222723,-0.4885592058,0
-0.6609471921,-0.4869349284,0
-0.6690328987,-0.485124987,0
-0.6770767837,-0.4831302278,0
-0.6850762269,-0.4809515597,0
-0.6930285982,-0.4785899535,0
-0.7009312594,-0.4760464423,0
-0.7087815664,-0.4733221203,0
-0.7165768708,-0.4704181428,0
-0.724314522,-0.4673357258,0
-0.7319918689,-0.4640761447,0
-0.7396062622,-0.4606407349,0
-0.7471550563,-0.4570308899,0
-0.7546356106,-0.4532480617,0
-0.7620452925,-0.4492937592,0
-0.7693814782,-0.4451695481,0
-0.7766415556,-0.4408770497,0
-0.7838229256,-0.4364179401,0
-0.7909230043,-0.4317939494,0
-0.7979392247,-0.4270068603,0
-0.8048690391,-0.4220585078,0
-0.8117099201,-0.4169507775,0
-0.8184593633,-0.4116856047,0
-0.825114889,-0.4062649733,0
-0.8316740434,-0.4006909143,0
-0.8381344014,-0.3949655047,0
-0.8444935677,-0.3890908661,0
-0.8507491788,-0.3830691635,0
-0.8568989048,-0.3769026033,0
-0.8629404511,-0.3705934323,0
-0.8688715601,-0.3641439357,0
-0.8746900128,-0.3575564359,0
-0.8803936308,-0.3508332905,0
-0.8859802775,-0.3439768903,0
-0.8914478597,-0.336989658,0
-0.8967943297,-0.3298740459,0
-0.902017686,-0.3226325342,0
-0.9071159756,-0.3152676285,0
-0.9120872948,-0.3077818583,0
-0.9169297911,-0.3001777744,0
