0,0,0
-0.00010966,0.0074043,0.0074043
-0.00043858,0.014805,0.014805
-0.00098664,0.0222,0.0222
-0.0017536,0.029585,0.029585
-0.0027391,0.036956,0.036956
-0.0039426,0.044312,0.044312
-0.0053638,0.051648,0.051648
-0.007002,0.058962,0.058962
-0.0088564,0.066249,0.066249
-0.010926,0.073508,0.073508
-0.013211,0.080734,0.080734
-0.015708,0.087925,0.087925
-0.018419,0.095078,0.095078
-0.02134,0.10219,0.10219
-0.024472,0.10925,0.10925
-0.027812,0.11627,0.11627
-0.031359,0.12324,0.12324
-0.035112,0.13015,0.13015
-0.039068,0.13701,0.13701
-0.043227,0.1438,0.1438
-0.047586,0.15054,0.15054
-0.052144,0.1572,0.1572
-0.056898,0.1638,0.1638
-0.061847,0.17033,0.17033
-0.066987,0.17678,0.17678
-0.072318,0.18315,0.18315
-0.077836,0.18944,0.18944
-0.083539,0.19565,0.19565
-0.089425,0.20178,0.20178
-0.095492,0.20781,0.20781
-0.10174,0.21376,0.21376
-0.10815,0.21961,0.21961
-0.11474,0.22536,0.22536
-0.1215,0.23102,0.23102
-0.12843,0.23657,0.23657
-0.13552,0.24202,0.24202
-0.14276,0.24737,0.24737
-0.15017,0.2526,0.2526
-0.15773,0.25773,0.25773
-0.16543,0.26274,0.26274
-0.17329,0.26764,0.26764
-0.18129,0.27242,0.27242
-0.18943,0.27708,0.27708
-0.1977,0.28162,0.28162
-0.20611,0.28603,0.28603
-0.21464,0.29032,0.29032
-0.2233,0.29448,0.29448
-0.23209,0.29852,0.29852
-0.24099,0.30242,0.30242
-0.25,0.30619,0.30619
-0.25912,0.30982,0.30982
-0.26835,0.31332,0.31332
-0.27768,0.31668,0.31668
-0.28711,0.3199,0.3199
-0.29663,0.32299,0.32299
-0.30624,0.32593,0.32593
-0.31594,0.32873,0.32873
-0.32571,0.33138,0.33138
-0.33557,0.33389,0.33389
-0.34549,0.33625,0.33625
-0.35548,0.33846,0.33846
-0.36554,0.34053,0.34053
-0.37566,0.34245,0.34245
-0.38582,0.34421,0.34421
-0.39604,0.34583,0.34583
-0.40631,0.34729,0.34729
-0.41662,0.3486,0.3486
-0.42696,0.34976,0.34976
-0.43733,0.35077,0.35077
-0.44774,0.35162,0.35162
-0.45816,0.35231,0.35231
-0.4686,0.35286,0.35286
-0.47906,0.35324,0.35324
-0.48953,0.35348,0.35348
-0.5,0.35355,0.35355
-0.51047,0.35348,0.35348
-0.52094,0.35324,0.35324
-0.5314,0.35286,0.35286
-0.54184,0.35231,0.35231
-0.55226,0.35162,0.35162
-0.56267,0.35077,0.35077
-0.57304,0.34976,0.34976
-0.58338,0.3486,0.3486
-0.59369,0.34729,0.34729
-0.60396,0.34583,0.34583
-0.61418,0.34421,0.34421
-0.62434,0.34245,0.34245
-0.63446,0.34053,0.34053
-0.64452,0.33846,0.33846
-0.65451,0.33625,0.33625
-0.66443,0.33389,0.33389
-0.67429,0.33138,0.33138
-0.68406,0.32873,0.32873
-0.69376,0.32593,0.32593
-0.70337,0.32299,0.32299
-0.71289,0.3199,0.3199
-0.72232,0.31668,0.31668
-0.73165,0.31332,0.31332
-0.74088,0.30982,0.30982
-0.75,0.30619,0.30619
-0.75901,0.30242,0.30242
-0.76791,0.29852,0.29852
-0.7767,0.29448,0.29448
-0.78536,0.29032,0.29032
-0.79389,0.28603,0.28603
-0.8023,0.28162,0.28162
-0.81057,0.27708,0.27708
-0.81871,0.27242,0.27242
-0.82671,0.26764,0.26764
-0.83457,0.26274,0.26274
-0.84227,0.25773,0.25773
-0.84983,0.2526,0.2526
-0.85724,0.24737,0.24737
-0.86448,0.24202,0.24202
-0.87157,0.23657,0.23657
-0.8785,0.23102,0.23102
-0.88526,0.22536,0.22536
-0.89185,0.21961,0.21961
-0.89826,0.21376,0.21376
-0.90451,0.20781,0.20781
-0.91057,0.20178,0.20178
-0.91646,0.19565,0.19565
-0.92216,0.18944,0.18944
-0.92768,0.18315,0.18315
-0.93301,0.17678,0.17678
-0.93815,0.17033,0.17033
-0.9431,0.1638,0.1638
-0.94786,0.1572,0.1572
-0.95241,0.15054,0.15054
-0.95677,0.1438,0.1438
-0.96093,0.13701,0.13701
-0.96489,0.13015,0.13015
-0.96864,0.12324,0.12324
-0.97219,0.11627,0.11627
-0.97553,0.10925,0.10925
-0.97866,0.10219,0.10219
-0.98158,0.095078,0.095078
-0.98429,0.087925,0.087925
-0.98679,0.080734,0.080734
-0.98907,0.073508,0.073508
-0.99114,0.066249,0.066249
-0.993,0.058962,0.058962
-0.99464,0.051648,0.051648
-0.99606,0.044312,0.044312
-0.99726,0.036956,0.036956
-0.99825,0.029585,0.029585
-0.99901,0.0222,0.0222
-0.99956,0.014805,0.014805
-0.99989,0.0074043,0.0074043
-1,4.3298e-17,4.3298e-17
-0.99989,-0.0074043,-0.0074043
-0.99956,-0.014805,-0.014805
-0.99901,-0.0222,-0.0222
-0.99825,-0.029585,-0.029585
-0.99726,-0.036956,-0.036956
-0.99606,-0.044312,-0.044312
-0.99464,-0.051648,-0.051648
-0.993,-0.058962,-0.058962
-0.99114,-0.066249,-0.066249
-0.98907,-0.073508,-0.073508
-0.98679,-0.080734,-0.080734
-0.98429,-0.087925,-0.087925
-0.98158,-0.095078,-0.095078
-0.97866,-0.10219,-0.10219
-0.97553,-0.10925,-0.10925
-0.97219,-0.11627,-0.11627
-0.96864,-0.12324,-0.12324
-0.96489,-0.13015,-0.13015
-0.96093,-0.13701,-0.13701
-0.95677,-0.1438,-0.1438
-0.95241,-0.15054,-0.15054
-0.94786,-0.1572,-0.1572
-0.9431,-0.1638,-0.1638
-0.93815,-0.17033,-0.17033
-0.93301,-0.17678,-0.17678
-0.92768,-0.18315,-0.18315
-0.92216,-0.18944,-0.18944
-0.91646,-0.19565,-0.19565
-0.91057,-0.20178,-0.20178
-0.90451,-0.20781,-0.20781
-0.89826,-0.21376,-0.21376
-0.89185,-0.21961,-0.21961
-0.88526,-0.22536,-0.22536
-0.8785,-0.23102,-0.23102
-0.87157,-0.23657,-0.23657
-0.86448,-0.24202,-0.24202
-0.85724,-0.24737,-0.24737
-0.84983,-0.2526,-0.2526
-0.84227,-0.25773,-0.25773
-0.83457,-0.26274,-0.26274
-0.82671,-0.26764,-0.26764
-0.81871,-0.27242,-0.27242
-0.81057,-0.27708,-0.27708
-0.8023,-0.28162,-0.28162
-0.79389,-0.28603,-0.28603
-0.78536,-0.29032,-0.29032
-0.7767,-0.29448,-0.29448
-0.76791,-0.29852,-0.29852
-0.75901,-0.30242,-0.30242
-0.75,-0.30619,-0.30619
-0.74088,-0.30982,-0.30982
-0.73165,-0.31332,-0.31332
-0.72232,-0.31668,-0.31668
-0.71289,-0.3199,-0.3199
-0.70337,-0.32299,-0.32299
-0.69376,-0.32593,-0.32593
-0.68406,-0.32873,-0.32873
-0.67429,-0.33138,-0.33138
-0.66443,-0.33389,-0.33389
-0.65451,-0.33625,-0.33625
-0.64452,-0.33846,-0.33846
-0.63446,-0.34053,-0.34053
-0.62434,-0.34245,-0.34245
-0.61418,-0.34421,-0.34421
-0.60396,-0.34583,-0.34583
-0.59369,-0.34729,-0.34729
-0.58338,-0.3486,-0.3486
-0.57304,-0.34976,-0.34976
-0.56267,-0.35077,-0.35077
-0.55226,-0.35162,-0.35162
-0.54184,-0.35231,-0.35231
-0.5314,-0.35286,-0.35286
-0.52094,-0.35324,-0.35324
-0.51047,-0.35348,-0.35348
-0.5,-0.35355,-0.35355
-0.48953,-0.35348,-0.35348
-0.47906,-0.35324,-0.35324
-0.4686,-0.35286,-0.35286
-0.45816,-0.35231,-0.35231
-0.44774,-0.35162,-0.35162
-0.43733,-0.35077,-0.35077
-0.42696,-0.34976,-0.34976
-0.41662,-0.3486,-0.3486
-0.40631,-0.34729,-0.34729
-0.39604,-0.34583,-0.34583
-0.38582,-0.34421,-0.34421
-0.37566,-0.34245,-0.34245
-0.36554,-0.34053,-0.34053
-0.35548,-0.33846,-0.33846
-0.34549,-0.33625,-0.33625
-0.33557,-0.33389,-0.33389
-0.32571,-0.33138,-0.33138
-0.31594,-0.32873,-0.32873
-0.30624,-0.32593,-0.32593
-0.29663,-0.32299,-0.32299
-0.28711,-0.3199,-0.3199
-0.27768,-0.31668,-0.31668
-0.26835,-0.31332,-0.31332
-0.25912,-0.30982,-0.30982
-0.25,-0.30619,-0.30619
-0.24099,-0.30242,-0.30242
-0.23209,-0.29852,-0.29852
-0.2233,-0.29448,-0.29448
-0.21464,-0.29032,-0.29032
-0.20611,-0.28603,-0.28603
-0.1977,-0.28162,-0.28162
-0.18943,-0.27708,-0.27708
-0.18129,-0.27242,-0.27242
-0.17329,-0.26764,-0.26764
-0.16543,-0.26274,-0.26274
-0.15773,-0.25773,-0.25773
-0.15017,-0.2526,-0.2526
-0.14276,-0.24737,-0.24737
-0.13552,-0.24202,-0.24202
-0.12843,-0.23657,-0.23657
-0.1215,-0.23102,-0.23102
-0.11474,-0.22536,-0.22536
-0.10815,-0.21961,-0.21961
-0.10174,-0.21376,-0.21376
-0.095492,-0.20781,-0.20781
-0.089425,-0.20178,-0.20178
-0.083539,-0.19565,-0.19565
-0.077836,-0.18944,-0.18944
-0.072318,-0.18315,-0.18315
-0.066987,-0.17678,-0.17678
-0.061847,-0.17033,-0.17033
-0.056898,-0.1638,-0.1638
-0.052144,-0.1572,-0.1572
-0.047586,-0.15054,-0.15054
-0.043227,-0.1438,-0.1438
-0.039068,-0.13701,-0.13701
-0.035112,-0.13015,-0.13015
-0.031359,-0.12324,-0.12324
-0.027812,-0.11627,-0.11627
-0.024472,-0.10925,-0.10925
-0.02134,-0.10219,-0.10219
-0.018419,-0.095078,-0.095078
-0.015708,-0.087925,-0.087925
-0.013211,-0.080734,-0.080734
-0.010926,-0.073508,-0.073508
-0.0088564,-0.066249,-0.066249
-0.007002,-0.058962,-0.058962
-0.0053638,-0.051648,-0.051648
-0.0039426,-0.044312,-0.044312
-0.0027391,-0.036956,-0.036956
-0.0017536,-0.029585,-0.029585
-0.00098664,-0.0222,-0.0222
-0.00043858,-0.014805,-0.014805
-0.00010966,-0.0074043,-0.0074043
0,-8.6596e-17,-8.6596e-17
